"timeMillisSpent","score"
83640,"0hard/-1917640soft"
83662,"0hard/-1917040soft"
83683,"0hard/-1917000soft"
83705,"0hard/-1916460soft"
83785,"0hard/-1916080soft"
83869,"0hard/-1915730soft"
83988,"0hard/-1915560soft"
84030,"0hard/-1915390soft"
84194,"0hard/-1915310soft"
84479,"0hard/-1914960soft"
84559,"0hard/-1914900soft"
84620,"0hard/-1914870soft"
84660,"0hard/-1914520soft"
84781,"0hard/-1914320soft"
84845,"0hard/-1914280soft"
85158,"0hard/-1914240soft"
85543,"0hard/-1913820soft"
85603,"0hard/-1913790soft"
85624,"0hard/-1913690soft"
85748,"0hard/-1913650soft"
85902,"0hard/-1913610soft"
85924,"0hard/-1913160soft"
86079,"0hard/-1912610soft"
86139,"0hard/-1911830soft"
86216,"0hard/-1911760soft"
86257,"0hard/-1911580soft"
86337,"0hard/-1911460soft"
86382,"0hard/-1911380soft"
86443,"0hard/-1911340soft"
86523,"0hard/-1910990soft"
86600,"0hard/-1910910soft"
86621,"0hard/-1910870soft"
86798,"0hard/-1910490soft"
86820,"0hard/-1910140soft"
86899,"0hard/-1910100soft"
86920,"0hard/-1909750soft"
87001,"0hard/-1909670soft"
87269,"0hard/-1909090soft"
87312,"0hard/-1909010soft"
87353,"0hard/-1908810soft"
87588,"0hard/-1908430soft"
87609,"0hard/-1908390soft"
88352,"0hard/-1908350soft"
88532,"0hard/-1908330soft"
88805,"0hard/-1908250soft"
88962,"0hard/-1907900soft"
89022,"0hard/-1907810soft"
89080,"0hard/-1907260soft"
89101,"0hard/-1907160soft"
89165,"0hard/-1907120soft"
89361,"0hard/-1906150soft"
89457,"0hard/-1905970soft"
89477,"0hard/-1905410soft"
89520,"0hard/-1905370soft"
89566,"0hard/-1905330soft"
89669,"0hard/-1904880soft"
89942,"0hard/-1904530soft"
90083,"0hard/-1904050soft"
90165,"0hard/-1904010soft"
90306,"0hard/-1903910soft"
90429,"0hard/-1903810soft"
90522,"0hard/-1903750soft"
90812,"0hard/-1903710soft"
90913,"0hard/-1903010soft"
91166,"0hard/-1902430soft"
91344,"0hard/-1902330soft"
91404,"0hard/-1901880soft"
91445,"0hard/-1901320soft"
91483,"0hard/-1901290soft"
91543,"0hard/-1901190soft"
91639,"0hard/-1900320soft"
91777,"0hard/-1900220soft"
91977,"0hard/-1900180soft"
92055,"0hard/-1899750soft"
92173,"0hard/-1899710soft"
92232,"0hard/-1899670soft"
92309,"0hard/-1899630soft"
92860,"0hard/-1899560soft"
92957,"0hard/-1899480soft"
93039,"0hard/-1899420soft"
93102,"0hard/-1899330soft"
93346,"0hard/-1899150soft"
93584,"0hard/-1898800soft"
93704,"0hard/-1898630soft"
93940,"0hard/-1898530soft"
94461,"0hard/-1898490soft"
95016,"0hard/-1898110soft"
95117,"0hard/-1897550soft"
95157,"0hard/-1897510soft"
95313,"0hard/-1897410soft"
95476,"0hard/-1896730soft"
95614,"0hard/-1896670soft"
95693,"0hard/-1896630soft"
95713,"0hard/-1896550soft"
95893,"0hard/-1896450soft"
95970,"0hard/-1896360soft"
96051,"0hard/-1895910soft"
96072,"0hard/-1895810soft"
96251,"0hard/-1895770soft"
96351,"0hard/-1895590soft"
96373,"0hard/-1895550soft"
96474,"0hard/-1895470soft"
96731,"0hard/-1895120soft"
96838,"0hard/-1894720soft"
97014,"0hard/-1894620soft"
97114,"0hard/-1894220soft"
97154,"0hard/-1893770soft"
97274,"0hard/-1893420soft"
97295,"0hard/-1893350soft"
97336,"0hard/-1892970soft"
97436,"0hard/-1892950soft"
97854,"0hard/-1892600soft"
97973,"0hard/-1892580soft"
97993,"0hard/-1892560soft"
98055,"0hard/-1892520soft"
98153,"0hard/-1892440soft"
98303,"0hard/-1892090soft"
98401,"0hard/-1891880soft"
98499,"0hard/-1891780soft"
98600,"0hard/-1891760soft"
98640,"0hard/-1891740soft"
98740,"0hard/-1891390soft"
98798,"0hard/-1891310soft"
98968,"0hard/-1891270soft"
99129,"0hard/-1891230soft"
99697,"0hard/-1891120soft"
99737,"0hard/-1891080soft"
99759,"0hard/-1890630soft"
99779,"0hard/-1890280soft"
99860,"0hard/-1889830soft"
99900,"0hard/-1889630soft"
100365,"0hard/-1889180soft"
100577,"0hard/-1888180soft"
100639,"0hard/-1887790soft"
100925,"0hard/-1887410soft"
101007,"0hard/-1886860soft"
101813,"0hard/-1886830soft"
102128,"0hard/-1886480soft"
102150,"0hard/-1886380soft"
102172,"0hard/-1886340soft"
102218,"0hard/-1886310soft"
102757,"0hard/-1886230soft"
102947,"0hard/-1886190soft"
102989,"0hard/-1886090soft"
103011,"0hard/-1885960soft"
103216,"0hard/-1885920soft"
103239,"0hard/-1885840soft"
103344,"0hard/-1885740soft"
103669,"0hard/-1885290soft"
104005,"0hard/-1885190soft"
104502,"0hard/-1885000soft"
104701,"0hard/-1884870soft"
104864,"0hard/-1884840soft"
104914,"0hard/-1884800soft"
105279,"0hard/-1884720soft"
105559,"0hard/-1884620soft"
105586,"0hard/-1884590soft"
105606,"0hard/-1884530soft"
106268,"0hard/-1884460soft"
106316,"0hard/-1884060soft"
106415,"0hard/-1883570soft"
106437,"0hard/-1883400soft"
106893,"0hard/-1882800soft"
107064,"0hard/-1882720soft"
107471,"0hard/-1882690soft"
107614,"0hard/-1882650soft"
107717,"0hard/-1882300soft"
107980,"0hard/-1881840soft"
108392,"0hard/-1881490soft"
108433,"0hard/-1881230soft"
108869,"0hard/-1880710soft"
108949,"0hard/-1880330soft"
109027,"0hard/-1880140soft"
109189,"0hard/-1879920soft"
109350,"0hard/-1879470soft"
109609,"0hard/-1879380soft"
110307,"0hard/-1879030soft"
110583,"0hard/-1878650soft"
110645,"0hard/-1878610soft"
110664,"0hard/-1878590soft"
110963,"0hard/-1878570soft"
111311,"0hard/-1878480soft"
111396,"0hard/-1878440soft"
111444,"0hard/-1878300soft"
111859,"0hard/-1877950soft"
111920,"0hard/-1877860soft"
112083,"0hard/-1877760soft"
112105,"0hard/-1877670soft"
112230,"0hard/-1877400soft"
112370,"0hard/-1877320soft"
112568,"0hard/-1876740soft"
113050,"0hard/-1876700soft"
113748,"0hard/-1876620soft"
113809,"0hard/-1876580soft"
113832,"0hard/-1876480soft"
113855,"0hard/-1876310soft"
114038,"0hard/-1875960soft"
114558,"0hard/-1875930soft"
114734,"0hard/-1875890soft"
115177,"0hard/-1875500soft"
115256,"0hard/-1875480soft"
115416,"0hard/-1875440soft"
115766,"0hard/-1875060soft"
115834,"0hard/-1875020soft"
116034,"0hard/-1874820soft"
116134,"0hard/-1874780soft"
116332,"0hard/-1874230soft"
116353,"0hard/-1874140soft"
116773,"0hard/-1873690soft"
116794,"0hard/-1873300soft"
117846,"0hard/-1872950soft"
117967,"0hard/-1872860soft"
118051,"0hard/-1872760soft"
118335,"0hard/-1872740soft"
118473,"0hard/-1872700soft"
118671,"0hard/-1872350soft"
118693,"0hard/-1872330soft"
119343,"0hard/-1872270soft"
119383,"0hard/-1871510soft"
119404,"0hard/-1871470soft"
119624,"0hard/-1871400soft"
120140,"0hard/-1871320soft"
120362,"0hard/-1871140soft"
120543,"0hard/-1871060soft"
120768,"0hard/-1870970soft"
120808,"0hard/-1870480soft"
121243,"0hard/-1870100soft"
121525,"0hard/-1869460soft"
122222,"0hard/-1869080soft"
122446,"0hard/-1869050soft"
122655,"0hard/-1868310soft"
123083,"0hard/-1867670soft"
123187,"0hard/-1867530soft"
123229,"0hard/-1867500soft"
123272,"0hard/-1867110soft"
123503,"0hard/-1866760soft"
123624,"0hard/-1866680soft"
123725,"0hard/-1866600soft"
124031,"0hard/-1866530soft"
124469,"0hard/-1866010soft"
124628,"0hard/-1865970soft"
125505,"0hard/-1865590soft"
125526,"0hard/-1865240soft"
125604,"0hard/-1864700soft"
125646,"0hard/-1864660soft"
125767,"0hard/-1864620soft"
125950,"0hard/-1864230soft"
126291,"0hard/-1864150soft"
126548,"0hard/-1864070soft"
126607,"0hard/-1864000soft"
127321,"0hard/-1863960soft"
128178,"0hard/-1863940soft"
128595,"0hard/-1863840soft"
128912,"0hard/-1863760soft"
129715,"0hard/-1863310soft"
129873,"0hard/-1863230soft"
130097,"0hard/-1863190soft"
130197,"0hard/-1863130soft"
130260,"0hard/-1863030soft"
130458,"0hard/-1862680soft"
130780,"0hard/-1862560soft"
130917,"0hard/-1862520soft"
131076,"0hard/-1862420soft"
131979,"0hard/-1862340soft"
132131,"0hard/-1862300soft"
132700,"0hard/-1862280soft"
132820,"0hard/-1862200soft"
133105,"0hard/-1862160soft"
134828,"0hard/-1862120soft"
134889,"0hard/-1862080soft"
135031,"0hard/-1861530soft"
135100,"0hard/-1861180soft"
135240,"0hard/-1861140soft"
135282,"0hard/-1861050soft"
135406,"0hard/-1861010soft"
135526,"0hard/-1860910soft"
135568,"0hard/-1860560soft"
135628,"0hard/-1860520soft"
135707,"0hard/-1860450soft"
136004,"0hard/-1860070soft"
136065,"0hard/-1859970soft"
136086,"0hard/-1859890soft"
136243,"0hard/-1859460soft"
136422,"0hard/-1859110soft"
136547,"0hard/-1858550soft"
136646,"0hard/-1857930soft"
136900,"0hard/-1857850soft"
137136,"0hard/-1857500soft"
137177,"0hard/-1857190soft"
137324,"0hard/-1857160soft"
137461,"0hard/-1857120soft"
137580,"0hard/-1856770soft"
137817,"0hard/-1856730soft"
138970,"0hard/-1856640soft"
139148,"0hard/-1856600soft"
139169,"0hard/-1856520soft"
139721,"0hard/-1855740soft"
139781,"0hard/-1855660soft"
140136,"0hard/-1855630soft"
140846,"0hard/-1855570soft"
141056,"0hard/-1855430soft"
142310,"0hard/-1855400soft"
142551,"0hard/-1855380soft"
142573,"0hard/-1854920soft"
142927,"0hard/-1854530soft"
143010,"0hard/-1854310soft"
143509,"0hard/-1854270soft"
143551,"0hard/-1853710soft"
144013,"0hard/-1853050soft"
144160,"0hard/-1853010soft"
145003,"0hard/-1852970soft"
145326,"0hard/-1852930soft"
145797,"0hard/-1852480soft"
145819,"0hard/-1852440soft"
146160,"0hard/-1852360soft"
146554,"0hard/-1852290soft"
148251,"0hard/-1852230soft"
148671,"0hard/-1852200soft"
148694,"0hard/-1851620soft"
148856,"0hard/-1851580soft"
148946,"0hard/-1851410soft"
149335,"0hard/-1850960soft"
149892,"0hard/-1850610soft"
150236,"0hard/-1850530soft"
150425,"0hard/-1850450soft"
150845,"0hard/-1850390soft"
151766,"0hard/-1850210soft"
152132,"0hard/-1850170soft"
152349,"0hard/-1850070soft"
152879,"0hard/-1849840soft"
153475,"0hard/-1849800soft"
154114,"0hard/-1849720soft"
154490,"0hard/-1849640soft"
154554,"0hard/-1849290soft"
154745,"0hard/-1848840soft"
155249,"0hard/-1848810soft"
155698,"0hard/-1848460soft"
155719,"0hard/-1848380soft"
155921,"0hard/-1848300soft"
156075,"0hard/-1848220soft"
156162,"0hard/-1848180soft"
156812,"0hard/-1847380soft"
156960,"0hard/-1847280soft"
157220,"0hard/-1846410soft"
157303,"0hard/-1846380soft"
157430,"0hard/-1846030soft"
157809,"0hard/-1845680soft"
157831,"0hard/-1845480soft"
157853,"0hard/-1845410soft"
158414,"0hard/-1845330soft"
159055,"0hard/-1845150soft"
159099,"0hard/-1845050soft"
159513,"0hard/-1844850soft"
159614,"0hard/-1844730soft"
160330,"0hard/-1844690soft"
160437,"0hard/-1844270soft"
160791,"0hard/-1843920soft"
160934,"0hard/-1843370soft"
161162,"0hard/-1843190soft"
161403,"0hard/-1843100soft"
161524,"0hard/-1842380soft"
162150,"0hard/-1842300soft"
163658,"0hard/-1842200soft"
164031,"0hard/-1841850soft"
164408,"0hard/-1841750soft"
164956,"0hard/-1840870soft"
165281,"0hard/-1840110soft"
165670,"0hard/-1839870soft"
165973,"0hard/-1839490soft"
166095,"0hard/-1839140soft"
166343,"0hard/-1838740soft"
166584,"0hard/-1838390soft"
167467,"0hard/-1838360soft"
167869,"0hard/-1838230soft"
168358,"0hard/-1837880soft"
169160,"0hard/-1837850soft"
169452,"0hard/-1837750soft"
169475,"0hard/-1837650soft"
169798,"0hard/-1837640soft"
169840,"0hard/-1837220soft"
170053,"0hard/-1836870soft"
170254,"0hard/-1836830soft"
170396,"0hard/-1836790soft"
171172,"0hard/-1836750soft"
171391,"0hard/-1836400soft"
171626,"0hard/-1836300soft"
171709,"0hard/-1836220soft"
172009,"0hard/-1836050soft"
172112,"0hard/-1835950soft"
172540,"0hard/-1835910soft"
173073,"0hard/-1835880soft"
173162,"0hard/-1835840soft"
173649,"0hard/-1835810soft"
173731,"0hard/-1835780soft"
173831,"0hard/-1835740soft"
174138,"0hard/-1835390soft"
174256,"0hard/-1835320soft"
174298,"0hard/-1835280soft"
175392,"0hard/-1835180soft"
176008,"0hard/-1835170soft"
177300,"0hard/-1835090soft"
177424,"0hard/-1834740soft"
177851,"0hard/-1834700soft"
177937,"0hard/-1834350soft"
178689,"0hard/-1834320soft"
178959,"0hard/-1833700soft"
179044,"0hard/-1833660soft"
179316,"0hard/-1833630soft"
179357,"0hard/-1833540soft"
180081,"0hard/-1833500soft"
180706,"0hard/-1833080soft"
181811,"0hard/-1833040soft"
181832,"0hard/-1832960soft"
182546,"0hard/-1832360soft"
183051,"0hard/-1832030soft"
183360,"0hard/-1831830soft"
183621,"0hard/-1831740soft"
183824,"0hard/-1831340soft"
183929,"0hard/-1831300soft"
184259,"0hard/-1831220soft"
185087,"0hard/-1831120soft"
185150,"0hard/-1831080soft"
185420,"0hard/-1830500soft"
185670,"0hard/-1830420soft"
186382,"0hard/-1829970soft"
186916,"0hard/-1829930soft"
187304,"0hard/-1829850soft"
188132,"0hard/-1829830soft"
189476,"0hard/-1829480soft"
189947,"0hard/-1829440soft"
190294,"0hard/-1829410soft"
191670,"0hard/-1829320soft"
191752,"0hard/-1829240soft"
191990,"0hard/-1829040soft"
192695,"0hard/-1828960soft"
193570,"0hard/-1828920soft"
193896,"0hard/-1828890soft"
194327,"0hard/-1828810soft"
194566,"0hard/-1828770soft"
194970,"0hard/-1828690soft"
195563,"0hard/-1828550soft"
195782,"0hard/-1828510soft"
196101,"0hard/-1827890soft"
196570,"0hard/-1827850soft"
196670,"0hard/-1827500soft"
197175,"0hard/-1827460soft"
199215,"0hard/-1827420soft"
199278,"0hard/-1827340soft"
199629,"0hard/-1827300soft"
199814,"0hard/-1827210soft"
200211,"0hard/-1827110soft"
200397,"0hard/-1827070soft"
201132,"0hard/-1827040soft"
201320,"0hard/-1826940soft"
202677,"0hard/-1826710soft"
203585,"0hard/-1826700soft"
204662,"0hard/-1826660soft"
204684,"0hard/-1826600soft"
205130,"0hard/-1826570soft"
207267,"0hard/-1826530soft"
207697,"0hard/-1826050soft"
207740,"0hard/-1825970soft"
207839,"0hard/-1825940soft"
208002,"0hard/-1825800soft"
208064,"0hard/-1825770soft"
208313,"0hard/-1825730soft"
208820,"0hard/-1825630soft"
209059,"0hard/-1825180soft"
209162,"0hard/-1825040soft"
209961,"0hard/-1825000soft"
210084,"0hard/-1824960soft"
211223,"0hard/-1824920soft"
211325,"0hard/-1824800soft"
211788,"0hard/-1824380soft"
212176,"0hard/-1824340soft"
212335,"0hard/-1824260soft"
212578,"0hard/-1823810soft"
214452,"0hard/-1823780soft"
215503,"0hard/-1823690soft"
215731,"0hard/-1823670soft"
216742,"0hard/-1823590soft"
218620,"0hard/-1823550soft"
218810,"0hard/-1823470soft"
220253,"0hard/-1823390soft"
220798,"0hard/-1823300soft"
221072,"0hard/-1823200soft"
221312,"0hard/-1823160soft"
222787,"0hard/-1823070soft"
223271,"0hard/-1823030soft"
224920,"0hard/-1822830soft"
225201,"0hard/-1822790soft"
225661,"0hard/-1822770soft"
225808,"0hard/-1822690soft"
227167,"0hard/-1822650soft"
227189,"0hard/-1822570soft"
227939,"0hard/-1822220soft"
228139,"0hard/-1822020soft"
228264,"0hard/-1821500soft"
228568,"0hard/-1821460soft"
230046,"0hard/-1821420soft"
230167,"0hard/-1821340soft"
231379,"0hard/-1821250soft"
231401,"0hard/-1821180soft"
232128,"0hard/-1820630soft"
232568,"0hard/-1820070soft"
233120,"0hard/-1819840soft"
234364,"0hard/-1819420soft"
235211,"0hard/-1819380soft"
235622,"0hard/-1819280soft"
236087,"0hard/-1818930soft"
236381,"0hard/-1818910soft"
237288,"0hard/-1818870soft"
237410,"0hard/-1818760soft"
237896,"0hard/-1818460soft"
238637,"0hard/-1818380soft"
240488,"0hard/-1818300soft"
240590,"0hard/-1818240soft"
240692,"0hard/-1818140soft"
240898,"0hard/-1818100soft"
241928,"0hard/-1818020soft"
244452,"0hard/-1817940soft"
244635,"0hard/-1817840soft"
245411,"0hard/-1817820soft"
245950,"0hard/-1817790soft"
247321,"0hard/-1817240soft"
248154,"0hard/-1817000soft"
249084,"0hard/-1816650soft"
249649,"0hard/-1816620soft"
249770,"0hard/-1816400soft"
250975,"0hard/-1816340soft"
251772,"0hard/-1815960soft"
251882,"0hard/-1815920soft"
252129,"0hard/-1815850soft"
252417,"0hard/-1815830soft"
253985,"0hard/-1815350soft"
255416,"0hard/-1815330soft"
255679,"0hard/-1815290soft"
256231,"0hard/-1815210soft"
257973,"0hard/-1815110soft"
258055,"0hard/-1814930soft"
258117,"0hard/-1814840soft"
258854,"0hard/-1814770soft"
259958,"0hard/-1814750soft"
260203,"0hard/-1814730soft"
260637,"0hard/-1814630soft"
260857,"0hard/-1814490soft"
261901,"0hard/-1814450soft"
262352,"0hard/-1814430soft"
262630,"0hard/-1814330soft"
262673,"0hard/-1813930soft"
264051,"0hard/-1813580soft"
264484,"0hard/-1813190soft"
264773,"0hard/-1812990soft"
264813,"0hard/-1812910soft"
265833,"0hard/-1812870soft"
267890,"0hard/-1812790soft"
268160,"0hard/-1812760soft"
269250,"0hard/-1812720soft"
269727,"0hard/-1812650soft"
271338,"0hard/-1812570soft"
273619,"0hard/-1812470soft"
274542,"0hard/-1812430soft"
274584,"0hard/-1811830soft"
276013,"0hard/-1811750soft"
277205,"0hard/-1811670soft"
277628,"0hard/-1811470soft"
277962,"0hard/-1811300soft"
279015,"0hard/-1811260soft"
279118,"0hard/-1811180soft"
280861,"0hard/-1810830soft"
284853,"0hard/-1810630soft"
286182,"0hard/-1810180soft"
287093,"0hard/-1810170soft"
287185,"0hard/-1809820soft"
287837,"0hard/-1809780soft"
288181,"0hard/-1809640soft"
288478,"0hard/-1809560soft"
289637,"0hard/-1809440soft"
290072,"0hard/-1809320soft"
290525,"0hard/-1809290soft"
291668,"0hard/-1809230soft"
291888,"0hard/-1809150soft"
292594,"0hard/-1809130soft"
294184,"0hard/-1809090soft"
294834,"0hard/-1808990soft"
296832,"0hard/-1808890soft"
296934,"0hard/-1808830soft"
297228,"0hard/-1808730soft"
297779,"0hard/-1808650soft"
299390,"0hard/-1808610soft"
299955,"0hard/-1808570soft"
